tsb.adenovirus.ir,pbs.adenovirus.ir,fbs.adenovirus.ir,astm.adenovirus.ir
0.00010662,0.000245933,8.92E-05,0.000444226
2.01E-05,3.31E-05,0.000264157,0.000177218
3.44E-06,0.000121275,1.97E-05,0.00028389
5.96E-05,0.000172141,0.000103081,3.36E-06
0.000132339,0.000198882,5.41E-05,6.63E-05
2.26E-05,4.81E-05,3.10E-05,0.002395216
0.000114236,5.21E-05,5.07E-05,0.000117565
0.000134866,4.76E-05,0.000202348,0.000612265
0.000155887,1.16E-05,0.000103022,0.000274947
4.67E-06,9.90E-05,1.05E-05,0.000599002
5.33E-05,5.03E-05,1.39E-05,8.16E-05
4.00E-06,0.000100833,2.90E-05,2.97E-07
0.000145917,0.000100235,6.93E-05,0.000255287
0.00012624,0.000172454,8.66E-05,0.000125447
0.000165868,6.74E-05,5.09E-05,0.000170019
1.71E-06,7.25E-05,0.000169274,0.000267855
6.26E-05,0.000183779,2.77E-05,0.000336875
1.39E-06,8.45E-05,4.67E-05,5.66E-05
1.53E-05,8.99E-06,0.000140986,0.000290509
6.88E-06,0.000109781,4.36E-06,0.000458377
5.00E-05,0.000362655,4.95E-05,0.00025436
0.000155336,0.000215073,1.58E-05,0.00437875
0.000518879,4.86E-05,6.05E-05,2.48E-05
8.13E-06,0.000159133,3.83E-05,6.20E-05
1.94E-05,0.000257946,7.32E-05,0.000164666
0.000484613,3.52E-05,9.18E-07,1.60E-05
0.000151517,3.98E-05,0.000249324,0.000394288
0.00022689,0.000676585,0.000382209,6.29E-05
0.000127212,9.87E-05,3.25E-05,0.000427897
2.42E-05,9.06E-06,0.000242566,0.00044874
6.68E-06,0.000161318,0.000164182,0.000748464
0.000170459,3.40E-05,7.81E-05,0.000197475
0.00072794,0.001442978,0.000131347,0.002553895
0.000143123,7.54E-05,0.000302467,0.001027014
0.001132693,0.000498914,7.47E-05,0.000231435
0.000150433,6.67E-05,5.76E-05,0.000268751
0.00020618,0.000178797,0.000331305,0.000124583
6.16E-05,0.000294054,3.09E-05,0.003348003
3.31E-05,1.97E-05,9.03E-05,0.000359384
0.000964696,4.25E-06,0.000386968,0.000527447
3.12E-05,0.000372718,4.33E-05,0.000179745
1.50E-05,7.65E-05,9.54E-05,0.000170306
0.000152436,1.23E-05,1.63E-05,0.000106598
0.00010464,3.46E-05,4.29E-05,7.74E-05
2.20E-05,1.24E-05,5.13E-05,0.000189529
4.31E-05,5.85E-05,0.000222708,7.99E-05
6.04E-06,5.68E-05,3.64E-05,4.04E-05
0.000422392,0.000198122,0.000105096,0.001336945
0.001251169,3.97E-06,1.94E-05,0.000566371
0.000103648,2.13E-05,4.58E-05,0.000475015
4.33E-06,3.32E-06,0.000258056,3.99E-05
7.24E-05,0.000137428,0.000163478,0.00038521
0.000463908,0.000188313,0.00019933,0.000124567
3.90E-05,0.000135356,0.00017629,4.66E-06
0.000269665,7.03E-05,0.000424163,0.000879305
1.74E-06,0.000121969,4.30E-06,0.000137884
0.002996794,0.000102215,0.000236833,0.000173921
5.99E-05,0.000133574,0.000104856,0.000211516
4.02E-06,3.80E-06,0.000230035,0.000461714
0.000459939,0.000209754,5.79E-05,0.000855206
1.67E-05,4.15E-05,2.76E-06,5.82E-06
4.63E-05,0.000212864,1.32E-06,0.000153337
0.000562554,6.24E-05,9.36E-05,0.000126934
2.37E-05,0.000277993,0.000149786,0.006785344
0.000562219,0.000150369,0.000141301,0.001034969
0.000129441,1.14E-05,5.51E-06,6.42E-05
1.56E-05,0.000151745,4.15E-05,6.56E-06
0.000503963,1.71E-05,5.45E-05,0.000391396
0.000769585,6.95E-05,7.79E-06,4.57E-05
0.000112998,3.51E-05,2.50E-05,0.000196369
0.000184315,0.000432182,3.88E-05,6.76E-05
1.21E-06,0.000483537,5.29E-05,4.13E-05
1.36E-05,0.00081244,2.90E-07,0.000269297
0.000354721,2.80E-05,0.000239838,0.001053118
3.15E-05,0.000137641,1.06E-05,0.000763671
1.18E-07,0.000263487,1.73E-05,0.001665625
5.59E-05,1.21E-05,4.35E-05,0.002851794
2.76E-05,3.34E-05,0.000115274,3.98E-06
0.000129483,0.000223943,3.27E-05,0.001647492
0.000111834,0.000263372,0.000110781,4.96E-05
0.000158584,3.63E-06,0.000165492,0.000518059
4.31E-05,0.000307799,2.59E-05,0.000288777
1.44E-05,0.000107764,2.29E-05,2.73E-05
3.00E-05,2.42E-05,1.50E-05,6.37E-05
0.000544597,2.13E-05,5.89E-05,0.000264371
0.000199662,0.000156232,1.70E-06,1.26E-05
0.000177162,4.63E-05,0.00030597,0.000116159
0.000295534,1.60E-05,0.00094463,0.000589131
0.000351696,0.000274725,3.18E-05,0.000340508
9.05E-05,4.68E-05,1.62E-05,0.00014957
0.000102096,0.000201272,2.20E-05,9.06E-05
3.57E-05,0.000108528,6.82E-05,3.68E-05
1.46E-05,0.000163448,3.59E-06,7.61E-06
3.02E-05,0.00031221,0.000422997,4.12E-05
0.000129194,4.33E-06,0.000416886,0.001692117
0.000249301,0.000177653,3.14E-05,6.08E-05
0.000211732,2.70E-05,3.69E-05,6.13E-05
0.000319506,3.02E-06,1.96E-05,1.09E-06
0.000492485,0.000413811,5.55E-05,0.000231244
3.05E-05,2.87E-05,4.49E-05,2.12E-05
3.96E-05,0.000844274,2.62E-05,4.83E-05
6.75E-05,9.05E-05,2.79E-06,0.00038772
6.66E-05,7.85E-05,0.000157701,7.54E-05
5.47E-05,1.88E-05,1.71E-05,3.48E-05
1.39E-05,9.42E-05,0.000302499,0.000350908
0.000860005,7.86E-06,4.01E-05,7.98E-05
0.0002978,3.83E-05,8.37E-05,0.000231888
0.000199202,4.56E-05,2.48E-05,0.000271995
0.000576491,4.28E-05,0.00015171,2.10E-05
0.000324124,1.31E-05,5.22E-05,6.13E-05
7.02E-06,0.000141947,9.79E-06,0.000112482
7.62E-05,0.000158167,2.08E-05,8.81E-05
2.43E-05,0.000173554,6.09E-06,0.000204563
3.20E-06,9.39E-05,0.000268463,4.08E-05
0.000217651,0.000390716,2.50E-05,6.09E-07
0.000340649,8.48E-07,2.28E-05,0.000141868
1.12E-05,0.000452919,0.000143929,0.000601656
4.20E-05,1.24E-05,0.000779698,0.001033392
1.98E-05,9.44E-05,6.55E-05,2.26E-05
0.001013199,0.000828385,0.000298971,0.001191182
0.000174589,0.000134529,0.000112832,0.000100158
4.08E-05,1.27E-05,0.000335497,0.000525142
7.87E-05,0.000373161,3.18E-05,0.00122513
0.000382076,7.75E-05,2.92E-06,0.000465969
7.76E-05,0.000452295,0.000682757,0.000354762
8.02E-05,0.000213601,0.000107972,0.000102887
2.74E-06,1.16E-05,6.96E-05,0.000116885
0.000204248,0.000638991,8.65E-05,0.000199842
0.000149031,7.49E-05,8.07E-05,0.0001606
3.30E-06,4.54E-05,0.00026634,5.16E-05
0.001043719,1.90E-05,2.79E-05,0.000231238
7.87E-05,5.67E-05,0.000571742,5.82E-05
0.00011462,3.45E-06,4.13E-05,6.32E-05
0.000240025,0.000141571,2.49E-05,0.000207723
0.000203416,7.44E-05,0.000905747,0.00018822
0.001628273,0.000340281,3.79E-05,0.000966424
0.001237165,9.13E-06,0.000198513,5.03E-05
8.65E-05,1.55E-05,8.46E-05,0.000219143
7.60E-05,3.36E-05,1.09E-05,5.25E-05
1.02E-05,1.76E-05,0.000136585,1.38E-05
3.05E-05,2.30E-05,0.000136677,0.000210729
0.000273265,0.00026861,5.30E-05,0.000441251
0.0002421,0.000227263,2.52E-05,0.000347892
0.000239707,8.77E-06,3.91E-05,0.000604559
0.000690968,4.86E-05,0.000155159,0.00011614
2.63E-05,9.14E-05,6.63E-05,1.08E-05
3.51E-05,0.000165948,5.15E-05,5.28E-06
9.32E-05,0.000278505,4.47E-05,9.01E-05
0.001719931,4.24E-05,4.91E-05,2.28E-05
0.000322305,3.67E-05,6.07E-05,0.000102515
0.000138183,0.000868027,1.32E-05,9.24E-05
0.000123445,0.000989819,6.18E-05,0.000186902
4.87E-05,0.000621844,2.10E-05,1.64E-05
0.00016701,6.89E-05,2.74E-05,0.000844606
6.33E-05,0.000654794,2.34E-05,0.00091106
0.001013433,6.47E-05,1.26E-05,2.75E-05
1.74E-05,7.57E-05,7.91E-05,8.08E-05
0.000152286,0.001503372,0.000322691,0.000252713
0.000371215,0.00011008,3.35E-05,0.000375083
2.72E-05,6.28E-05,0.000396095,0.000432692
0.000405444,0.000172926,5.32E-06,0.000200468
7.39E-05,0.000512439,0.000159459,7.31E-05
5.97E-05,0.000137395,9.25E-05,0.000261087
0.00031918,1.72E-05,1.77E-05,0.000122785
0.000128752,0.000125005,8.34E-06,0.000186942
0.000973007,7.87E-05,0.000200634,0.003399207
0.000293612,0.000161339,0.000855822,0.000120287
1.84E-05,0.000896089,0.000189693,0.000295464
1.89E-05,0.000701871,1.22E-05,0.000149815
1.97E-05,0.000166984,0.000117188,0.000384532
0.000100276,0.001219155,8.35E-05,0.000262016
0.000324058,1.83E-05,6.96E-06,0.000592528
6.72E-06,4.92E-05,0.000191602,3.27E-05
1.93E-05,3.43E-05,6.89E-05,0.000147549
0.000109541,7.95E-06,1.24E-05,0.000706942
0.000203177,4.62E-05,0.000134015,1.98E-05
2.76E-05,2.04E-05,3.33E-05,7.74E-05
2.37E-06,0.000117674,2.09E-05,3.21E-05
8.31E-06,0.000118055,8.98E-05,0.000639107
3.35E-05,0.000120666,0.000642335,0.000315916
0.00014766,4.65E-05,1.22E-05,0.002989048
3.84E-05,0.000111882,1.10E-05,0.000149544
0.000138367,3.54E-06,0.000244131,0.000108404
0.000176073,1.07E-05,3.62E-05,0.000109889
9.74E-05,0.000240371,1.40E-05,0.000329977
0.000255491,5.76E-05,7.35E-05,0.00055475
0.000435987,1.41E-05,7.75E-05,0.000187714
2.03E-05,8.64E-05,5.74E-05,0.000129228
1.23E-05,5.64E-05,0.000100059,0.003299202
7.24E-05,3.68E-05,2.67E-05,0.000105496
0.000621604,2.05E-05,0.00049661,2.46E-05
3.99E-05,0.000272808,0.000333001,4.36E-06
0.000445142,5.71E-05,3.57E-05,0.000104704
9.26E-06,2.09E-05,6.05E-06,0.000175647
9.38E-05,1.02E-05,3.56E-05,0.000101373
1.80E-05,3.42E-05,8.02E-06,1.73E-05
0.000379248,6.84E-06,3.06E-05,0.000554046
0.000345194,0.000223071,0.000168782,4.35E-05
5.38E-05,0.00010235,8.85E-06,0.000383269
0.000228209,3.47E-05,5.85E-05,5.86E-05
0.000140821,2.08E-05,0.000160479,0.000203684
0.000112827,0.00049643,4.49E-05,9.75E-05
1.63E-06,0.000760622,2.52E-05,0.0016608
2.68E-05,8.96E-06,0.000353497,0.000706889
0.000207765,0.0005621,3.19E-05,0.000288695
0.000219957,1.32E-05,3.95E-05,0.000383326
2.54E-05,0.000197122,1.72E-05,2.68E-05
0.000238403,0.000288774,7.80E-05,0.001379997
7.20E-05,0.000115771,7.91E-05,1.82E-05
7.05E-05,7.74E-05,3.32E-05,0.000152746
0.000281925,0.000229948,0.000109423,0.000134324
1.43E-05,0.001064014,7.46E-06,0.000570731
3.41E-05,0.000208229,0.000178715,9.39E-05
0.000394255,5.22E-05,1.32E-05,0.002710925
1.25E-05,6.54E-06,6.47E-05,4.08E-05
5.31E-05,0.000374094,3.44E-05,0.000436753
0.000682393,7.25E-06,0.000300419,0.000623515
0.000470184,0.000136416,0.00019929,0.000263327
2.74E-05,0.000300523,2.10E-06,0.000761115
3.42E-06,2.38E-05,0.000206824,0.000745584
1.89E-05,1.94E-05,7.61E-06,0.000973251
0.000104038,2.18E-06,8.81E-05,0.001798533
5.06E-06,7.88E-06,6.36E-05,7.09E-05
1.42E-05,1.02E-05,4.24E-05,0.000187611
2.78E-05,0.000129387,0.00031612,0.000351282
4.23E-05,0.000142944,0.000294928,0.000208379
0.000345128,0.000120518,1.99E-05,0.002631427
9.79E-05,0.000570823,0.000316154,0.00013141
0.000295176,0.000176959,3.03E-05,8.48E-05
2.92E-06,6.52E-05,5.45E-06,0.001942702
2.17E-05,0.000144712,0.000763596,0.000267196
2.71E-05,0.000646478,0.000250298,0.000406123
0.000100892,3.80E-05,2.31E-05,0.000339373
2.82E-05,0.00027212,2.18E-07,0.001099953
4.61E-05,2.76E-05,0.000292283,0.000255658
3.01E-05,8.77E-05,0.000156056,0.000133039
6.46E-05,0.000361916,2.12E-07,0.000128706
0.000317299,0.000151765,7.91E-06,5.32E-05
3.91E-05,8.19E-05,5.25E-06,0.000328486
7.80E-06,0.000105773,3.63E-05,6.99E-05
3.04E-06,7.45E-05,5.00E-05,8.73E-05
0.000330825,8.17E-06,0.000196213,0.000455802
0.000276008,0.000166323,2.88E-06,7.49E-05
0.000414293,0.000277397,5.36E-05,0.000146857
1.38E-05,0.000113118,5.84E-05,0.000315722
0.00138388,4.54E-05,3.10E-06,0.000993317
2.02E-05,7.70E-05,0.000190459,0.000288656
1.55E-05,8.13E-05,2.31E-05,0.000212859
1.06E-05,2.01E-05,8.64E-05,0.00026171
0.000250642,0.000189376,4.45E-05,4.02E-05
1.73E-05,0.000137001,0.0001213,5.39E-05
2.47E-05,0.000177838,8.50E-06,0.000194804
5.05E-06,0.00011236,5.99E-05,0.000545918
8.19E-05,0.000141692,5.76E-05,0.000110784
5.46E-05,7.44E-05,1.28E-05,0.00028669
3.14E-05,2.23E-05,0.00010911,0.000161777
0.000476086,0.000144462,0.000133961,0.000800795
9.82E-05,6.97E-05,6.91E-06,0.00012671
0.000456353,0.000270379,0.000106794,0.000477485
7.82E-05,2.98E-05,5.09E-05,0.000330481
4.15E-06,5.73E-06,7.30E-06,7.79E-05
0.000103996,3.79E-05,8.16E-05,0.002095339
0.00032107,0.000191508,6.77E-06,0.000256603
8.40E-05,1.07E-06,0.000473686,0.00018681
0.000827538,4.31E-05,8.54E-06,7.06E-06
0.001297391,4.55E-05,0.000247796,0.000376421
5.58E-05,0.00020458,0.000489193,4.01E-05
1.00E-05,0.000108152,2.37E-05,2.74E-05
3.09E-05,2.54E-05,0.000630114,1.18E-05
8.68E-05,7.94E-05,9.17E-05,0.000727579
0.000131613,0.00010091,4.32E-05,2.80E-05
8.74E-05,0.00033128,7.90E-05,3.01E-05
1.30E-06,0.00150586,2.19E-06,0.000365152
5.12E-07,9.94E-05,0.000404751,0.000345659
4.60E-05,0.000165477,2.60E-05,4.77E-05
4.27E-05,0.000133678,0.000102248,0.002580676
0.000185838,0.000114361,2.96E-05,0.000482054
3.15E-06,7.12E-05,0.000132241,0.000384682
0.000389048,0.000521317,4.90E-07,0.000643828
1.55E-05,5.70E-05,0.000347626,4.88E-05
0.000452631,0.000138068,1.27E-05,5.78E-05
3.76E-05,0.000175424,0.000520375,0.000597868
0.000523841,0.0002702,0.000173178,8.45E-05
5.12E-05,0.000706506,1.51E-05,0.000286684
0.000132305,0.00039569,0.000137723,0.001503884
0.00094717,1.41E-05,3.18E-05,0.000677615
0.000134938,5.04E-05,0.00029887,0.000339026
9.49E-06,0.000134407,5.13E-05,3.65E-05
0.000295716,0.000241854,0.000744263,0.000251282
0.000403984,0.000103848,6.33E-05,0.000610624
0.000500175,0.000124402,0.000315617,0.000115032
0.000106653,0.000126443,6.96E-05,0.000169391
5.10E-06,4.79E-05,5.11E-05,0.000405987
4.13E-05,2.70E-05,0.000261261,0.001090193
0.000360251,8.11E-06,5.01E-05,0.000884163
4.23E-05,0.000267281,3.47E-05,0.000945051
9.62E-05,0.000171994,0.000184067,0.000118429
1.25E-05,2.44E-05,8.21E-05,0.000162684
0.000227963,0.000177161,9.20E-05,0.002746022
0.000136174,0.0002333,0.000106297,0.001036899
8.19E-07,3.93E-05,1.17E-05,0.00060184
0.000296491,0.000121608,0.000134321,0.000303111
0.000345087,0.00037984,0.000158244,3.80E-05
1.53E-05,1.00E-05,1.21E-05,6.12E-06
7.01E-05,1.19E-05,4.03E-05,6.33E-05
2.67E-06,4.79E-05,1.17E-05,6.34E-05
0.000410257,0.000164494,0.000277562,0.000400557
0.00016763,4.93E-05,2.52E-05,0.000218498
1.80E-05,1.51E-05,1.23E-05,0.001512386
1.19E-05,0.000554799,4.58E-05,0.000146502
2.30E-05,0.000135423,0.000165841,6.65E-05
0.000327437,8.89E-05,0.000113685,0.000321357
0.000165238,9.34E-05,1.51E-05,0.00150107
1.88E-06,4.21E-05,4.71E-05,0.00019348
4.25E-06,3.28E-05,1.76E-05,4.63E-05
0.000250606,3.16E-07,7.22E-06,0.000113796
1.64E-06,5.29E-05,1.83E-05,0.001176516
8.98E-05,0.00018047,0.000284886,0.000173945
0.001344376,0.000418258,0.000207486,0.000629123
0.000253175,9.62E-05,0.000405165,0.000626399
0.000193621,2.27E-05,0.000470036,0.000233373
2.56E-05,5.69E-05,5.91E-05,0.000134703
1.29E-05,6.77E-05,2.69E-05,0.00012322
6.98E-05,7.58E-05,2.50E-05,2.96E-05
0.000242642,1.63E-05,7.79E-05,0.000320009
6.99E-05,2.27E-05,1.96E-05,4.51E-05
3.99E-05,0.000251912,0.000141902,3.31E-05
8.10E-05,0.000280281,8.72E-05,6.38E-05
8.92E-05,5.82E-05,0.000123452,0.000543132
0.000233426,0.00035667,0.000283501,0.000211051
0.000212836,3.71E-05,0.000521657,0.000925959
5.21E-05,1.75E-05,0.000102077,0.00038461
0.000319118,0.000911423,0.00030634,0.001761393
4.93E-05,8.41E-05,1.91E-05,0.000308847
9.89E-05,2.60E-05,2.96E-06,0.000204696
4.36E-06,9.34E-05,6.17E-05,0.000252491
9.24E-05,2.28E-06,0.000270865,0.00029526
0.000162939,0.000155541,4.80E-05,0.002214826
0.000774678,0.000111902,3.62E-06,0.000201516
8.92E-05,5.77E-05,0.000161437,7.81E-05
7.60E-05,0.000201069,0.000182085,6.64E-05
0.000215783,7.94E-05,2.91E-05,6.55E-05
0.000331077,3.61E-05,1.56E-05,1.31E-05
1.68E-05,6.57E-05,0.000297044,1.80E-05
0.000130933,0.000179675,0.000124012,0.000452239
9.49E-05,7.72E-05,0.000164193,0.000284682
0.00062671,0.000870345,3.83E-05,2.84E-05
0.000456144,0.000227084,6.28E-05,0.00025469
0.000204994,0.000293933,0.000233674,4.04E-05
0.00025213,0.000488487,0.000131592,0.00011567
0.001062884,1.57E-05,7.42E-06,0.000421415
7.34E-05,0.000166582,8.45E-05,0.001224766
6.92E-05,9.74E-07,3.50E-05,0.000109611
3.51E-05,3.60E-05,0.000215091,0.000292848
2.72E-05,1.43E-05,5.86E-05,0.00050526
0.001395675,3.29E-05,0.000164398,9.14E-05
9.66E-05,2.17E-05,8.97E-05,0.000261197
4.88E-06,2.01E-05,3.41E-05,0.001799885
3.24E-05,0.000358358,9.62E-05,0.00016208
2.43E-05,9.70E-07,5.45E-05,3.22E-05
1.01E-05,0.000212645,4.47E-05,0.000302273
1.78E-05,0.000175952,2.97E-06,0.00090659
4.09E-06,0.000178758,8.89E-05,0.000480981
8.37E-07,8.14E-05,3.90E-05,0.000726869
1.64E-05,0.000137993,0.000180861,0.000285016
9.80E-05,4.36E-05,0.000228808,2.39E-05
0.000124798,8.75E-06,0.000170631,3.34E-05
0.000271855,9.76E-05,0.000128175,1.71E-05
0.000148197,1.70E-06,1.78E-05,4.40E-05
8.53E-06,0.000161408,0.000180488,0.000112677
0.000230984,0.000258133,0.000109557,0.001809691
1.86E-05,5.74E-05,3.43E-05,0.000146827
4.08E-05,3.97E-05,2.98E-05,0.000145957
2.90E-05,5.21E-06,0.000698317,0.00093495
0.000383616,9.48E-05,3.25E-06,6.74E-05
0.000216048,0.000871466,6.74E-06,0.000892495
2.69E-05,0.000428082,4.19E-05,1.50E-05
0.00022482,0.000105537,7.76E-05,0.000311589
3.75E-05,5.56E-05,0.000180072,0.000566616
9.81E-05,8.57E-05,1.10E-05,0.000675159
2.24E-05,5.74E-05,2.58E-05,8.01E-05
1.37E-06,0.000337619,4.97E-05,8.97E-05
4.74E-05,0.000230973,0.000162328,0.000461184
0.000241814,0.000657269,8.12E-05,0.000328548
3.99E-06,5.06E-05,8.36E-05,0.000585996
4.76E-05,0.000266882,6.47E-05,0.000211529
0.000120321,4.40E-05,4.00E-05,0.000315466
1.58E-05,0.000112417,4.16E-05,0.000408255
4.59E-05,0.000541198,0.00012607,0.002133954
2.80E-05,0.000314574,0.000122096,0.000528825
0.000120873,7.98E-05,0.000120209,0.000388058
6.34E-05,0.00034692,0.000129981,0.000237059
0.000258962,1.98E-05,0.000490109,0.000295501
2.56E-06,0.000586794,0.000200904,0.000395302
0.000839815,0.000169752,2.22E-06,1.67E-05
5.06E-06,0.000183989,1.61E-05,0.00015173
6.26E-05,5.87E-05,4.28E-05,0.000334549
0.000896565,6.10E-05,2.15E-05,0.000543806
0.0002817,6.18E-05,1.08E-05,5.02E-05
4.56E-06,0.000233199,0.000573332,0.000873218
0.000688675,0.000307256,0.000165245,0.000541047
1.65E-05,1.36E-05,4.26E-05,0.000109283
2.57E-05,0.001016515,1.22E-05,0.000931225
0.000169655,0.000105116,7.33E-05,0.00071977
4.66E-05,0.000154438,0.000138825,4.98E-05
0.000219501,0.000185268,0.000216304,0.000207518
7.43E-05,8.58E-06,8.50E-05,6.05E-05
1.27E-05,0.000298349,3.29E-05,0.000182734
0.000106234,6.81E-06,2.50E-05,0.000365868
4.85E-06,0.000135157,0.000281957,0.00040955
4.41E-05,1.92E-05,0.000222561,0.000315348
0.000323454,5.57E-05,4.50E-06,0.000317354
5.93E-06,0.000266553,0.000148618,3.18E-05
0.000388787,8.40E-05,3.12E-05,0.000121243
0.000137615,2.57E-05,7.24E-05,0.001178965
2.51E-06,3.11E-05,3.59E-05,0.00055149
6.85E-05,0.000150421,4.67E-05,3.71E-06
3.31E-05,8.84E-06,0.000249545,0.000179464
2.47E-06,6.91E-06,0.000109541,0.000102469
0.000117117,0.000551005,1.67E-05,0.000307291
1.41E-05,2.43E-05,0.000117889,0.001215905
0.001141172,0.000141549,4.29E-05,0.000145503
0.000194118,2.87E-05,3.60E-05,0.000310094
2.33E-05,0.000422243,0.000128509,5.57E-05
6.22E-05,1.33E-05,7.63E-05,0.000165734
0.000115733,0.000462388,8.67E-05,0.000229493
8.20E-05,6.31E-05,0.000261397,0.00034857
5.98E-05,0.000244102,3.76E-05,0.000131415
5.83E-05,0.000125018,0.000245797,5.57E-05
0.00014295,2.08E-05,1.43E-05,7.27E-05
2.58E-05,0.000107206,2.51E-05,9.91E-06
0.001878837,8.36E-05,0.000196276,0.000333156
6.08E-05,2.25E-05,1.85E-05,7.95E-05
5.36E-05,3.47E-05,0.00013889,0.001948991
0.000116754,1.43E-05,3.52E-05,0.000301984
0.000715605,4.02E-05,6.87E-05,5.09E-05
1.28E-05,2.35E-05,0.000164047,7.04E-06
7.93E-05,0.000162103,3.12E-05,0.00198144
0.000126991,0.000911313,0.00169583,0.000862698
0.000210341,0.000271558,1.33E-05,0.000215388
0.000324589,0.000261383,6.50E-05,0.000162467
3.16E-05,0.000177134,0.00054911,0.000197448
2.41E-05,0.000263436,0.000243319,0.000189336
1.83E-06,3.10E-05,1.88E-05,0.000175409
1.38E-05,0.000192778,7.51E-06,0.001112185
2.89E-05,0.000676658,5.85E-06,7.83E-05
3.79E-06,0.000290774,6.17E-05,0.000169857
1.02E-07,2.22E-06,0.000216047,0.001064435
1.23E-06,3.14E-05,5.55E-05,6.48E-05
0.000192386,2.79E-05,9.29E-05,6.62E-05
0.001073769,7.55E-05,4.05E-05,0.000191998
0.000860347,9.60E-05,8.61E-06,0.000110168
8.12E-05,1.32E-05,8.61E-06,0.000474787
3.85E-05,0.000300725,3.95E-06,0.000814401
0.000176277,0.000326055,0.000113264,0.000177373
8.34E-07,5.94E-05,2.26E-05,0.000117754
0.000244602,0.000112452,1.67E-05,1.45E-05
0.000508603,0.000567047,2.29E-05,0.000712449
0.000178195,0.00047247,9.22E-05,0.000205752
0.000219503,7.90E-05,6.18E-05,5.57E-05
2.52E-05,8.73E-05,0.000196414,0.000799306
1.56E-05,0.000115407,0.000108686,4.95E-05
5.33E-05,1.46E-05,7.77E-05,0.000799786
0.000298243,9.04E-05,5.46E-05,7.68E-05
0.000981333,7.77E-05,9.94E-05,0.00024299
0.000140536,0.000215966,3.35E-06,0.000513006
0.000295506,4.18E-05,0.000267531,0.000344167
1.69E-05,9.73E-05,0.000188596,0.000323457
8.93E-06,1.25E-05,1.40E-05,1.22E-05
3.02E-05,0.000849048,0.000121409,5.25E-05
9.35E-05,5.89E-06,6.58E-06,1.18E-06
3.43E-05,0.000147864,0.000494792,9.00E-05
3.21E-05,0.000192929,4.59E-05,0.000808254
6.08E-05,8.92E-06,0.000137166,0.000221618
0.000202423,0.000365555,0.00017165,0.000308009
7.04E-07,6.19E-05,6.94E-06,3.67E-05
0.000128103,0.000113224,4.70E-05,0.000146434
1.87E-05,9.75E-05,2.14E-05,0.000300711
4.54E-05,0.000120017,6.05E-05,0.00024239
1.30E-05,1.66E-05,0.000306607,0.000657157
2.03E-06,0.000227301,0.000183882,0.000117822
0.000281285,2.36E-05,6.49E-05,0.000880695
8.10E-05,4.79E-06,0.000121367,0.001135616
2.44E-05,6.47E-05,0.000135875,0.000615118
5.46E-05,0.000341904,5.35E-05,0.000167564
1.67E-05,0.000172058,4.60E-05,0.002080697
8.74E-05,2.73E-06,1.27E-05,0.001424701
0.000257688,6.06E-05,3.92E-05,0.000652935
0.000100185,0.000134753,0.000436888,0.000457326
0.000833529,8.74E-05,9.31E-05,0.000259689
3.40E-05,0.000316168,0.000186842,0.000625431
9.11E-05,0.000152568,5.80E-06,0.000434748
2.85E-05,5.94E-05,0.000361019,0.000218058
2.99E-05,0.000380994,7.22E-06,0.000489701
9.51E-05,0.000103974,0.0001015,2.82E-05
6.83E-05,0.000207526,3.36E-05,0.000391559
4.64E-05,3.31E-05,0.000219014,7.97E-05
7.60E-05,7.07E-05,0.000153626,5.27E-05
9.12E-05,1.08E-05,3.26E-05,0.00023583
2.07E-05,0.000165546,0.000125874,0.000974388
7.74E-05,0.000906937,4.68E-05,2.32E-05
9.17E-06,0.000130003,9.37E-05,0.00036678
2.32E-06,0.000224687,0.000109211,8.22E-05
0.000223236,0.000455974,3.23E-05,6.43E-05
6.35E-05,0.00014229,0.000107527,8.17E-05
0.000159422,5.80E-05,3.99E-05,8.06E-05
0.000441539,2.85E-05,7.35E-05,9.90E-05
4.07E-05,0.000247163,0.000107616,9.06E-05
0.000243817,8.07E-05,0.000148439,0.001166268
0.000706712,9.74E-05,7.05E-05,0.000445628
2.89E-05,1.73E-05,8.38E-05,0.00067373
0.000767693,0.000256719,6.34E-06,0.002147363
1.89E-05,1.12E-05,0.000109794,0.001474941
0.001504316,4.44E-05,8.44E-05,2.25E-05
8.59E-05,6.43E-06,0.000151577,0.000472781
1.10E-05,6.26E-05,1.14E-05,0.000776062
1.54E-05,6.48E-05,3.32E-05,0.000277793
4.86E-05,4.79E-05,7.54E-05,0.0014415
1.70E-06,4.02E-05,3.83E-05,0.000698411
8.81E-05,1.50E-05,1.95E-05,0.000206541
2.76E-05,0.000152821,3.38E-06,8.88E-05
2.62E-05,6.86E-05,8.06E-05,0.000306835
6.52E-05,3.11E-05,0.000190772,0.000123225
0.000227231,0.000404794,2.08E-05,0.00018136
8.04E-05,6.21E-05,0.000126309,0.000118515
4.88E-05,9.44E-06,6.63E-05,0.000180072
6.35E-05,1.95E-05,5.29E-05,0.001220148
5.99E-05,0.000433758,0.000232462,0.002140545
0.000247009,2.76E-05,0.000154387,0.000332115
6.07E-06,4.62E-05,0.000272771,0.000316503
5.12E-05,6.47E-05,1.81E-05,0.000473996
2.29E-05,0.00037973,4.20E-06,0.000119612
0.000146564,7.25E-05,0.000596293,0.000586303
7.21E-05,1.23E-05,7.13E-06,0.000601962
0.000231451,1.12E-05,6.05E-06,0.000313122
